119.61, 40.86, 0.0
119.61, 40.86, 0.0
119.61, 39.75, 0.0
116.13, 33.13, 0.0
116.13, 33.13, 0.0
115.55, 33.13, 0.0
114.39, 30.92, 0.0
114.39, 30.92, 0.0
113.23, 30.92, 0.0
112.65, 29.82, 0.0
112.65, 29.82, 0.0
110.9, 29.82, 0.0
110.32, 28.71, 0.0
